Product,Year,Week,Day,Quantity_Ordered,Price_Each,Week_sin,Week_cos,Qty_Lag_1,Qty_Rolling_3
Phone cables,2019,38,16,141,12.881968503937008,-0.992708874098054,-0.12053668025532357,155.0,146.33333333333334
Refrigerators,2019,38,16,11,1318.1763636363637,-0.992708874098054,-0.12053668025532357,15.0,19.333333333333332
Smartwatches,2019,38,16,49,149.99645833333332,-0.992708874098054,-0.12053668025532357,57.0,48.333333333333336
Washing machines,2019,38,16,35,367.70685714285713,-0.992708874098054,-0.12053668025532357,49.0,45.666666666666664
Air conditioners,2019,38,17,27,640.7407407407408,-0.992708874098054,-0.12053668025532357,28.0,28.333333333333332
Bluetooth Headphones,2019,38,17,44,102.7806976744186,-0.992708874098054,-0.12053668025532357,27.0,37.0
Phone accessories,2019,38,17,131,3.373870967741935,-0.992708874098054,-0.12053668025532357,128.0,124.0
Phone cables,2019,38,17,164,13.096216216216217,-0.992708874098054,-0.12053668025532357,141.0,146.33333333333334
Refrigerators,2019,38,17,14,1349.9950000000001,-0.992708874098054,-0.12053668025532357,11.0,16.666666666666668
Smartwatches,2019,38,17,37,149.99648648648648,-0.992708874098054,-0.12053668025532357,49.0,47.333333333333336
Washing machines,2019,38,17,37,368.8830555555556,-0.992708874098054,-0.12053668025532357,35.0,44.666666666666664
Air conditioners,2019,38,18,36,652.7777777777778,-0.992708874098054,-0.12053668025532357,27.0,29.0
Bluetooth Headphones,2019,38,18,32,103.4275,-0.992708874098054,-0.12053668025532357,44.0,38.666666666666664
Phone accessories,2019,38,18,131,3.405760869565217,-0.992708874098054,-0.12053668025532357,131.0,122.66666666666667
Phone cables,2019,38,18,136,12.996229508196722,-0.992708874098054,-0.12053668025532357,164.0,153.33333333333334
Refrigerators,2019,38,18,19,1331.5736842105264,-0.992708874098054,-0.12053668025532357,14.0,13.333333333333334
Smartwatches,2019,38,18,41,149.99658536585366,-0.992708874098054,-0.12053668025532357,37.0,47.666666666666664
Washing machines,2019,38,18,45,357.54955555555557,-0.992708874098054,-0.12053668025532357,37.0,40.333333333333336
Air conditioners,2019,38,19,28,653.5714285714286,-0.992708874098054,-0.12053668025532357,36.0,30.333333333333332
Bluetooth Headphones,2019,38,19,37,102.69270270270269,-0.992708874098054,-0.12053668025532357,32.0,34.333333333333336
Phone accessories,2019,38,19,151,3.4021212121212123,-0.992708874098054,-0.12053668025532357,131.0,130.0
Phone cables,2019,38,19,161,12.968684210526316,-0.992708874098054,-0.12053668025532357,136.0,147.0
Refrigerators,2019,38,19,13,1538.4592307692308,-0.992708874098054,-0.12053668025532357,19.0,14.666666666666666
Smartwatches,2019,38,19,40,149.9976923076923,-0.992708874098054,-0.12053668025532357,41.0,42.333333333333336
Washing machines,2019,38,19,38,356.75135135135133,-0.992708874098054,-0.12053668025532357,45.0,39.0
Air conditioners,2019,38,20,31,664.516129032258,-0.992708874098054,-0.12053668025532357,28.0,30.333333333333332
Bluetooth Headphones,2019,38,20,39,102.81051282051281,-0.992708874098054,-0.12053668025532357,37.0,37.666666666666664
Phone accessories,2019,38,20,118,3.52,-0.992708874098054,-0.12053668025532357,151.0,137.66666666666666
Phone cables,2019,38,20,148,13.086470588235294,-0.992708874098054,-0.12053668025532357,161.0,153.66666666666666
Refrigerators,2019,38,20,12,1291.6608333333334,-0.992708874098054,-0.12053668025532357,13.0,15.333333333333334
Smartwatches,2019,38,20,50,149.9968,-0.992708874098054,-0.12053668025532357,40.0,39.333333333333336
Washing machines,2019,38,20,36,362.7713888888889,-0.992708874098054,-0.12053668025532357,38.0,40.0
Air conditioners,2019,38,21,14,657.1428571428571,-0.992708874098054,-0.12053668025532357,31.0,31.666666666666668
Bluetooth Headphones,2019,38,21,32,102.8025,-0.992708874098054,-0.12053668025532357,39.0,36.0
Phone accessories,2019,38,21,137,3.371034482758621,-0.992708874098054,-0.12053668025532357,118.0,133.33333333333334
Phone cables,2019,38,21,150,13.135563909774437,-0.992708874098054,-0.12053668025532357,148.0,148.33333333333334
Refrigerators,2019,38,21,20,1279.9940000000001,-0.992708874098054,-0.12053668025532357,12.0,14.666666666666666
Smartwatches,2019,38,21,38,149.9971052631579,-0.992708874098054,-0.12053668025532357,50.0,43.666666666666664
Washing machines,2019,38,21,46,362.385,-0.992708874098054,-0.12053668025532357,36.0,39.666666666666664
Air conditioners,2019,38,22,22,650.0,-0.992708874098054,-0.12053668025532357,14.0,24.333333333333332
Bluetooth Headphones,2019,38,22,37,101.88189189189188,-0.992708874098054,-0.12053668025532357,32.0,36.0
Phone accessories,2019,38,22,119,3.4307407407407404,-0.992708874098054,-0.12053668025532357,137.0,135.33333333333334
Phone cables,2019,38,22,140,12.892635658914728,-0.992708874098054,-0.12053668025532357,150.0,153.0
Refrigerators,2019,38,22,6,1116.6583333333333,-0.992708874098054,-0.12053668025532357,20.0,15.0
Smartwatches,2019,38,22,51,149.99705882352941,-0.992708874098054,-0.12053668025532357,38.0,42.666666666666664
Washing machines,2019,38,22,36,369.15944444444443,-0.992708874098054,-0.12053668025532357,46.0,40.0
Air conditioners,2019,39,23,20,670.0,-1.0,-1.8369701987210297e-16,22.0,22.333333333333332
Bluetooth Headphones,2019,39,23,41,103.06692307692308,-1.0,-1.8369701987210297e-16,37.0,36.0
Phone accessories,2019,39,23,125,3.4668292682926825,-1.0,-1.8369701987210297e-16,119.0,124.66666666666667
Phone cables,2019,39,23,139,12.80408,-1.0,-1.8369701987210297e-16,140.0,146.0
Refrigerators,2019,39,23,22,1286.3577272727273,-1.0,-1.8369701987210297e-16,6.0,12.666666666666666
Smartwatches,2019,39,23,55,149.99672727272727,-1.0,-1.8369701987210297e-16,51.0,46.333333333333336
Washing machines,2019,39,23,38,364.46789473684214,-1.0,-1.8369701987210297e-16,36.0,39.333333333333336
Air conditioners,2019,39,24,21,647.6190476190476,-1.0,-1.8369701987210297e-16,20.0,18.666666666666668
Bluetooth Headphones,2019,39,24,51,101.75470588235294,-1.0,-1.8369701987210297e-16,41.0,36.666666666666664
Phone accessories,2019,39,24,120,3.4,-1.0,-1.8369701987210297e-16,125.0,127.0
Phone cables,2019,39,24,134,12.89816,-1.0,-1.8369701987210297e-16,139.0,143.0
Refrigerators,2019,39,24,16,1524.9975,-1.0,-1.8369701987210297e-16,22.0,16.0
Smartwatches,2019,39,24,55,149.99654545454544,-1.0,-1.8369701987210297e-16,55.0,48.0
Washing machines,2019,39,24,36,366.105,-1.0,-1.8369701987210297e-16,38.0,40.0
Air conditioners,2019,39,25,29,655.1724137931035,-1.0,-1.8369701987210297e-16,21.0,21.0
Bluetooth Headphones,2019,39,25,36,102.21222222222222,-1.0,-1.8369701987210297e-16,51.0,43.0
Phone accessories,2019,39,25,118,3.4261842105263156,-1.0,-1.8369701987210297e-16,120.0,121.33333333333333
Phone cables,2019,39,25,109,13.039320388349514,-1.0,-1.8369701987210297e-16,134.0,137.66666666666666
Refrigerators,2019,39,25,21,1466.6633333333334,-1.0,-1.8369701987210297e-16,16.0,14.666666666666666
Smartwatches,2019,39,25,46,149.99630434782608,-1.0,-1.8369701987210297e-16,55.0,53.666666666666664
Washing machines,2019,39,25,44,364.41209302325586,-1.0,-1.8369701987210297e-16,36.0,36.666666666666664
Air conditioners,2019,39,26,23,639.1304347826087,-1.0,-1.8369701987210297e-16,29.0,23.333333333333332
Bluetooth Headphones,2019,39,26,31,100.63516129032259,-1.0,-1.8369701987210297e-16,36.0,42.666666666666664
Phone accessories,2019,39,26,111,3.4446511627906977,-1.0,-1.8369701987210297e-16,118.0,121.0
Phone cables,2019,39,26,145,12.992089552238806,-1.0,-1.8369701987210297e-16,109.0,127.33333333333333
Refrigerators,2019,39,26,28,1424.9960714285714,-1.0,-1.8369701987210297e-16,21.0,19.666666666666668
Smartwatches,2019,39,26,55,149.99654545454544,-1.0,-1.8369701987210297e-16,46.0,52.0
Washing machines,2019,39,26,29,381.7158620689655,-1.0,-1.8369701987210297e-16,44.0,39.333333333333336
Air conditioners,2019,39,27,26,642.3076923076923,-1.0,-1.8369701987210297e-16,23.0,24.333333333333332
Bluetooth Headphones,2019,39,27,36,103.04555555555555,-1.0,-1.8369701987210297e-16,31.0,39.333333333333336
Phone accessories,2019,39,27,141,3.450416666666667,-1.0,-1.8369701987210297e-16,111.0,116.33333333333333
Phone cables,2019,39,27,163,12.988926174496644,-1.0,-1.8369701987210297e-16,145.0,129.33333333333334
Refrigerators,2019,39,27,16,1218.743125,-1.0,-1.8369701987210297e-16,28.0,21.666666666666668
Smartwatches,2019,39,27,43,149.9959523809524,-1.0,-1.8369701987210297e-16,55.0,52.0
Washing machines,2019,39,27,47,369.7802127659575,-1.0,-1.8369701987210297e-16,29.0,36.333333333333336
Air conditioners,2019,39,28,29,644.8275862068965,-1.0,-1.8369701987210297e-16,26.0,26.0
Bluetooth Headphones,2019,39,28,28,102.13285714285713,-1.0,-1.8369701987210297e-16,36.0,34.333333333333336
Phone accessories,2019,39,28,112,3.4261842105263156,-1.0,-1.8369701987210297e-16,141.0,123.33333333333333
Phone cables,2019,39,28,137,12.760937499999999,-1.0,-1.8369701987210297e-16,163.0,139.0
Refrigerators,2019,39,28,18,1427.773888888889,-1.0,-1.8369701987210297e-16,16.0,21.666666666666668
Smartwatches,2019,39,28,55,149.99703703703705,-1.0,-1.8369701987210297e-16,43.0,48.0
Washing machines,2019,39,28,40,361.49275,-1.0,-1.8369701987210297e-16,47.0,40.0
Air conditioners,2019,39,29,30,650.0,-1.0,-1.8369701987210297e-16,29.0,26.0
Bluetooth Headphones,2019,39,29,44,102.31558139534883,-1.0,-1.8369701987210297e-16,28.0,31.666666666666668
Phone accessories,2019,39,29,118,3.434767441860465,-1.0,-1.8369701987210297e-16,112.0,121.33333333333333
Phone cables,2019,39,29,152,13.075714285714286,-1.0,-1.8369701987210297e-16,137.0,148.33333333333334
Refrigerators,2019,39,29,18,1233.3266666666668,-1.0,-1.8369701987210297e-16,18.0,20.666666666666668
Smartwatches,2019,39,29,46,149.99652173913043,-1.0,-1.8369701987210297e-16,55.0,51.0
Washing machines,2019,39,29,49,363.054693877551,-1.0,-1.8369701987210297e-16,40.0,38.666666666666664
Air conditioners,2019,40,1,50,648.0,-0.992708874098054,0.1205366802553232,30.0,28.333333333333332
Bluetooth Headphones,2019,40,1,65,102.75923076923075,-0.992708874098054,0.1205366802553232,44.0,36.0
Phone accessories,2019,40,1,188,3.360161290322581,-0.992708874098054,0.1205366802553232,118.0,123.66666666666667
Phone cables,2019,40,1,259,13.04568281938326,-0.992708874098054,0.1205366802553232,152.0,150.66666666666666
Refrigerators,2019,40,1,43,1358.1346511627908,-0.992708874098054,0.1205366802553232,18.0,17.333333333333332
Smartwatches,2019,40,1,78,149.99740259740258,-0.992708874098054,0.1205366802553232,46.0,48.0
Washing machines,2019,40,1,56,363.9219642857143,-0.992708874098054,0.1205366802553232,49.0,45.333333333333336
Air conditioners,2019,40,2,44,652.2727272727273,-0.992708874098054,0.1205366802553232,50.0,36.333333333333336
Bluetooth Headphones,2019,40,2,67,102.86878787878787,-0.992708874098054,0.1205366802553232,65.0,45.666666666666664
Phone accessories,2019,40,2,237,3.474242424242424,-0.992708874098054,0.1205366802553232,188.0,139.33333333333334
Phone cables,2019,40,2,228,13.03281690140845,-0.992708874098054,0.1205366802553232,259.0,182.66666666666666
Refrigerators,2019,40,2,26,1307.9944,-0.992708874098054,0.1205366802553232,43.0,26.333333333333332
Smartwatches,2019,40,2,84,149.99771084337348,-0.992708874098054,0.1205366802553232,78.0,59.666666666666664
Washing machines,2019,40,2,81,366.7435,-0.992708874098054,0.1205366802553232,56.0,48.333333333333336
Air conditioners,2019,40,3,44,656.8181818181819,-0.992708874098054,0.1205366802553232,44.0,41.333333333333336
Bluetooth Headphones,2019,40,3,61,101.95721311475408,-0.992708874098054,0.1205366802553232,67.0,58.666666666666664
Phone accessories,2019,40,3,209,3.3417241379310347,-0.992708874098054,0.1205366802553232,237.0,181.0
Phone cables,2019,40,3,222,12.890676328502416,-0.992708874098054,0.1205366802553232,228.0,213.0
Refrigerators,2019,40,3,18,1349.995,-0.992708874098054,0.1205366802553232,26.0,29.0
Smartwatches,2019,40,3,82,149.99743902439025,-0.992708874098054,0.1205366802553232,84.0,69.33333333333333
Washing machines,2019,40,3,67,368.05328358208953,-0.992708874098054,0.1205366802553232,81.0,62.0
Air conditioners,2019,40,4,58,646.551724137931,-0.992708874098054,0.1205366802553232,44.0,46.0
Bluetooth Headphones,2019,40,4,62,102.77688524590162,-0.992708874098054,0.1205366802553232,61.0,64.33333333333333
Phone accessories,2019,40,4,216,3.4025,-0.992708874098054,0.1205366802553232,209.0,211.33333333333334
Phone cables,2019,40,4,231,13.019074074074073,-0.992708874098054,0.1205366802553232,222.0,236.33333333333334
Refrigerators,2019,40,4,31,1361.2854838709677,-0.992708874098054,0.1205366802553232,18.0,29.0
Smartwatches,2019,40,4,65,149.99753846153845,-0.992708874098054,0.1205366802553232,82.0,81.33333333333333
Washing machines,2019,40,4,59,363.8922033898305,-0.992708874098054,0.1205366802553232,67.0,68.0
Air conditioners,2019,40,5,51,645.0980392156863,-0.992708874098054,0.1205366802553232,58.0,48.666666666666664
Bluetooth Headphones,2019,40,5,67,101.7810447761194,-0.992708874098054,0.1205366802553232,62.0,63.333333333333336
Phone accessories,2019,40,5,201,3.415,-0.992708874098054,0.1205366802553232,216.0,220.66666666666666
Phone cables,2019,40,5,256,13.064430379746835,-0.992708874098054,0.1205366802553232,231.0,227.0
Refrigerators,2019,40,5,31,1361.2854838709677,-0.992708874098054,0.1205366802553232,31.0,25.0
Smartwatches,2019,40,5,98,149.99625,-0.992708874098054,0.1205366802553232,65.0,77.0
Washing machines,2019,40,5,62,355.63919354838714,-0.992708874098054,0.1205366802553232,59.0,69.0
Air conditioners,2019,40,6,51,649.0196078431372,-0.992708874098054,0.1205366802553232,51.0,51.0
Bluetooth Headphones,2019,40,6,62,102.40935483870967,-0.992708874098054,0.1205366802553232,67.0,63.333333333333336
Phone accessories,2019,40,6,178,3.4243065693430657,-0.992708874098054,0.1205366802553232,201.0,208.66666666666666
Phone cables,2019,40,6,226,12.966744186046512,-0.992708874098054,0.1205366802553232,256.0,236.33333333333334
Refrigerators,2019,40,6,38,1386.8376315789474,-0.992708874098054,0.1205366802553232,31.0,26.666666666666668
Smartwatches,2019,40,6,93,149.99591397849463,-0.992708874098054,0.1205366802553232,98.0,81.66666666666667
Washing machines,2019,40,6,68,364.11117647058825,-0.992708874098054,0.1205366802553232,62.0,62.666666666666664
Air conditioners,2019,40,30,36,647.2222222222222,-0.992708874098054,0.1205366802553232,51.0,53.333333333333336
Bluetooth Headphones,2019,40,30,32,103.4275,-0.992708874098054,0.1205366802553232,62.0,63.666666666666664
Phone accessories,2019,40,30,108,3.4694871794871793,-0.992708874098054,0.1205366802553232,178.0,198.33333333333334
Phone cables,2019,40,30,152,12.91115107913669,-0.992708874098054,0.1205366802553232,226.0,237.66666666666666
Refrigerators,2019,40,30,18,1349.995,-0.992708874098054,0.1205366802553232,38.0,33.333333333333336
Smartwatches,2019,40,30,43,149.99674418604653,-0.992708874098054,0.1205366802553232,93.0,85.33333333333333
Washing machines,2019,40,30,34,369.6991176470588,-0.992708874098054,0.1205366802553232,68.0,63.0
Air conditioners,2019,41,7,47,646.8085106382979,-0.9709418174260521,0.23931566428755738,36.0,46.0
Bluetooth Headphones,2019,41,7,72,102.84714285714284,-0.9709418174260521,0.23931566428755738,32.0,53.666666666666664
Phone accessories,2019,41,7,221,3.417639751552795,-0.9709418174260521,0.23931566428755738,108.0,162.33333333333334
Phone cables,2019,41,7,225,13.066699029126212,-0.9709418174260521,0.23931566428755738,152.0,211.33333333333334
Refrigerators,2019,41,7,29,1410.3406896551724,-0.9709418174260521,0.23931566428755738,18.0,29.0
Smartwatches,2019,41,7,80,149.99725,-0.9709418174260521,0.23931566428755738,43.0,78.0
Washing machines,2019,41,7,77,356.48818181818183,-0.9709418174260521,0.23931566428755738,34.0,54.666666666666664
Air conditioners,2019,41,8,41,651.219512195122,-0.9709418174260521,0.23931566428755738,47.0,44.666666666666664
Bluetooth Headphones,2019,41,8,59,101.85440677966102,-0.9709418174260521,0.23931566428755738,72.0,55.333333333333336
Phone accessories,2019,41,8,217,3.3858904109589045,-0.9709418174260521,0.23931566428755738,221.0,169.0
Phone cables,2019,41,8,237,13.045506607929514,-0.9709418174260521,0.23931566428755738,225.0,201.0
Refrigerators,2019,41,8,27,1388.8844444444444,-0.9709418174260521,0.23931566428755738,29.0,28.333333333333332
Smartwatches,2019,41,8,80,149.99658227848101,-0.9709418174260521,0.23931566428755738,80.0,72.0
Washing machines,2019,41,8,60,374.159,-0.9709418174260521,0.23931566428755738,77.0,59.666666666666664
Air conditioners,2019,41,9,31,638.7096774193549,-0.9709418174260521,0.23931566428755738,41.0,41.333333333333336
Bluetooth Headphones,2019,41,9,56,102.39740740740741,-0.9709418174260521,0.23931566428755738,59.0,54.333333333333336
Phone accessories,2019,41,9,177,3.378188976377953,-0.9709418174260521,0.23931566428755738,217.0,182.0
Phone cables,2019,41,9,239,13.168280542986425,-0.9709418174260521,0.23931566428755738,237.0,204.66666666666666
Refrigerators,2019,41,9,32,1262.49375,-0.9709418174260521,0.23931566428755738,27.0,24.666666666666668
Smartwatches,2019,41,9,78,149.99653846153845,-0.9709418174260521,0.23931566428755738,80.0,67.66666666666667
Washing machines,2019,41,9,67,369.09731343283585,-0.9709418174260521,0.23931566428755738,60.0,57.0
Air conditioners,2019,41,10,42,650.0,-0.9709418174260521,0.23931566428755738,31.0,39.666666666666664
Bluetooth Headphones,2019,41,10,59,102.19338983050847,-0.9709418174260521,0.23931566428755738,56.0,62.333333333333336
Phone accessories,2019,41,10,190,3.4396376811594203,-0.9709418174260521,0.23931566428755738,177.0,205.0
Phone cables,2019,41,10,255,12.979491525423729,-0.9709418174260521,0.23931566428755738,239.0,233.66666666666666
Refrigerators,2019,41,10,34,1329.4064705882354,-0.9709418174260521,0.23931566428755738,32.0,29.333333333333332
Smartwatches,2019,41,10,98,149.99693877551022,-0.9709418174260521,0.23931566428755738,78.0,79.33333333333333
Washing machines,2019,41,10,78,361.9418181818182,-0.9709418174260521,0.23931566428755738,67.0,68.0
Air conditioners,2019,41,11,41,653.6585365853658,-0.9709418174260521,0.23931566428755738,42.0,38.0
Bluetooth Headphones,2019,41,11,60,102.70186440677966,-0.9709418174260521,0.23931566428755738,59.0,58.0
Phone accessories,2019,41,11,195,3.5130769230769228,-0.9709418174260521,0.23931566428755738,190.0,194.66666666666666
Phone cables,2019,41,11,218,13.06108910891089,-0.9709418174260521,0.23931566428755738,255.0,243.66666666666666
Refrigerators,2019,41,11,32,1415.6209375,-0.9709418174260521,0.23931566428755738,34.0,31.0
Smartwatches,2019,41,11,69,149.9968115942029,-0.9709418174260521,0.23931566428755738,98.0,85.33333333333333
Washing machines,2019,41,11,67,367.0074626865672,-0.9709418174260521,0.23931566428755738,78.0,68.33333333333333
Air conditioners,2019,41,12,51,654.9019607843137,-0.9709418174260521,0.23931566428755738,41.0,38.0
Bluetooth Headphones,2019,41,12,64,101.60290322580646,-0.9709418174260521,0.23931566428755738,60.0,58.333333333333336
Phone accessories,2019,41,12,205,3.4179310344827587,-0.9709418174260521,0.23931566428755738,195.0,187.33333333333334
Phone cables,2019,41,12,216,12.951970443349754,-0.9709418174260521,0.23931566428755738,218.0,237.33333333333334
Refrigerators,2019,41,12,34,1329.4064705882354,-0.9709418174260521,0.23931566428755738,32.0,32.666666666666664
Smartwatches,2019,41,12,68,149.99716417910446,-0.9709418174260521,0.23931566428755738,69.0,81.66666666666667
Washing machines,2019,41,12,71,365.90830985915494,-0.9709418174260521,0.23931566428755738,67.0,70.66666666666667
Air conditioners,2019,41,13,54,630.188679245283,-0.9709418174260521,0.23931566428755738,51.0,44.666666666666664
Bluetooth Headphones,2019,41,13,63,102.37095238095237,-0.9709418174260521,0.23931566428755738,64.0,61.0
Phone accessories,2019,41,13,200,3.470689655172414,-0.9709418174260521,0.23931566428755738,205.0,196.66666666666666
Phone cables,2019,41,13,250,13.213999999999999,-0.9709418174260521,0.23931566428755738,216.0,229.66666666666666
Refrigerators,2019,41,13,32,1415.6209375,-0.9709418174260521,0.23931566428755738,34.0,33.333333333333336
Smartwatches,2019,41,13,70,149.9962857142857,-0.9709418174260521,0.23931566428755738,68.0,78.33333333333333
Washing machines,2019,41,13,60,375.82616666666667,-0.9709418174260521,0.23931566428755738,71.0,72.0
Air conditioners,2019,42,14,51,658.8235294117648,-0.9350162426854148,0.35460488704253557,54.0,48.666666666666664
Bluetooth Headphones,2019,42,14,45,102.65666666666667,-0.9350162426854148,0.35460488704253557,63.0,62.333333333333336
Phone accessories,2019,42,14,171,3.4252,-0.9350162426854148,0.35460488704253557,200.0,200.0
Phone cables,2019,42,14,248,13.050436681222706,-0.9350162426854148,0.35460488704253557,250.0,228.0
Refrigerators,2019,42,14,35,1419.996,-0.9350162426854148,0.35460488704253557,32.0,32.666666666666664
Smartwatches,2019,42,14,77,149.99662337662338,-0.9350162426854148,0.35460488704253557,70.0,69.0
Washing machines,2019,42,14,68,365.1404411764706,-0.9350162426854148,0.35460488704253557,60.0,66.0
Air conditioners,2019,42,15,44,643.1818181818181,-0.9350162426854148,0.35460488704253557,51.0,52.0
Bluetooth Headphones,2019,42,15,56,101.77571428571427,-0.9350162426854148,0.35460488704253557,45.0,57.333333333333336
Phone accessories,2019,42,15,205,3.4664331210191084,-0.9350162426854148,0.35460488704253557,171.0,192.0
Phone cables,2019,42,15,256,12.927573221757322,-0.9350162426854148,0.35460488704253557,248.0,238.0
Refrigerators,2019,42,15,29,1313.7875862068963,-0.9350162426854148,0.35460488704253557,35.0,33.666666666666664
Smartwatches,2019,42,15,80,149.99683544303798,-0.9350162426854148,0.35460488704253557,77.0,71.66666666666667
Washing machines,2019,42,15,55,354.90309090909096,-0.9350162426854148,0.35460488704253557,68.0,66.33333333333333
Air conditioners,2019,42,16,41,639.0243902439024,-0.9350162426854148,0.35460488704253557,44.0,49.666666666666664
Bluetooth Headphones,2019,42,16,60,102.79701754385964,-0.9350162426854148,0.35460488704253557,56.0,54.666666666666664
Phone accessories,2019,42,16,215,3.3848818897637796,-0.9350162426854148,0.35460488704253557,205.0,192.0
Phone cables,2019,42,16,240,12.91490909090909,-0.9350162426854148,0.35460488704253557,256.0,251.33333333333334
Refrigerators,2019,42,16,31,1406.4474193548388,-0.9350162426854148,0.35460488704253557,29.0,32.0
Smartwatches,2019,42,16,72,149.99666666666667,-0.9350162426854148,0.35460488704253557,80.0,75.66666666666667
Washing machines,2019,42,16,65,361.99323076923076,-0.9350162426854148,0.35460488704253557,55.0,61.0
Air conditioners,2019,42,17,41,653.6585365853658,-0.9350162426854148,0.35460488704253557,41.0,45.333333333333336
Bluetooth Headphones,2019,42,17,58,102.71727272727273,-0.9350162426854148,0.35460488704253557,60.0,53.666666666666664
Phone accessories,2019,42,17,216,3.3906369426751595,-0.9350162426854148,0.35460488704253557,215.0,197.0
Phone cables,2019,42,17,223,12.934,-0.9350162426854148,0.35460488704253557,240.0,248.0
Refrigerators,2019,42,17,40,1384.9955,-0.9350162426854148,0.35460488704253557,31.0,31.666666666666668
Smartwatches,2019,42,17,74,149.99675675675675,-0.9350162426854148,0.35460488704253557,72.0,76.33333333333333
Washing machines,2019,42,17,76,367.8596,-0.9350162426854148,0.35460488704253557,65.0,62.666666666666664
Air conditioners,2019,42,18,53,650.9433962264151,-0.9350162426854148,0.35460488704253557,41.0,42.0
Bluetooth Headphones,2019,42,18,55,102.68230769230769,-0.9350162426854148,0.35460488704253557,58.0,58.0
Phone accessories,2019,42,18,218,3.485364238410596,-0.9350162426854148,0.35460488704253557,216.0,212.0
Phone cables,2019,42,18,242,12.94066079295154,-0.9350162426854148,0.35460488704253557,223.0,239.66666666666666
Refrigerators,2019,42,18,26,1457.6888461538463,-0.9350162426854148,0.35460488704253557,40.0,33.333333333333336
Smartwatches,2019,42,18,70,149.9967142857143,-0.9350162426854148,0.35460488704253557,74.0,75.33333333333333
Washing machines,2019,42,18,74,368.7764864864865,-0.9350162426854148,0.35460488704253557,76.0,65.33333333333333
Air conditioners,2019,42,19,36,650.0,-0.9350162426854148,0.35460488704253557,53.0,45.0
Bluetooth Headphones,2019,42,19,62,102.0867741935484,-0.9350162426854148,0.35460488704253557,55.0,57.666666666666664
Phone accessories,2019,42,19,249,3.4,-0.9350162426854148,0.35460488704253557,218.0,216.33333333333334
Phone cables,2019,42,19,236,12.975585585585586,-0.9350162426854148,0.35460488704253557,242.0,235.0
Refrigerators,2019,42,19,38,1276.3097368421052,-0.9350162426854148,0.35460488704253557,26.0,32.333333333333336
Smartwatches,2019,42,19,89,149.9970786516854,-0.9350162426854148,0.35460488704253557,70.0,72.0
Washing machines,2019,42,19,60,363.16083333333336,-0.9350162426854148,0.35460488704253557,74.0,71.66666666666667
Air conditioners,2019,42,20,46,656.5217391304348,-0.9350162426854148,0.35460488704253557,36.0,43.333333333333336
Bluetooth Headphones,2019,42,20,70,102.84714285714284,-0.9350162426854148,0.35460488704253557,62.0,58.333333333333336
Phone accessories,2019,42,20,177,3.4116,-0.9350162426854148,0.35460488704253557,249.0,227.66666666666666
Phone cables,2019,42,20,262,12.970890688259109,-0.9350162426854148,0.35460488704253557,236.0,233.66666666666666
Refrigerators,2019,42,20,36,1408.3291666666667,-0.9350162426854148,0.35460488704253557,38.0,34.666666666666664
Smartwatches,2019,42,20,77,149.99675324675326,-0.9350162426854148,0.35460488704253557,89.0,77.66666666666667
Washing machines,2019,42,20,70,367.422,-0.9350162426854148,0.35460488704253557,60.0,70.0
Air conditioners,2019,43,21,38,655.2631578947369,-0.8854560256532101,0.464723172043768,46.0,45.0
Bluetooth Headphones,2019,43,21,58,103.02571428571427,-0.8854560256532101,0.464723172043768,70.0,62.333333333333336
Phone accessories,2019,43,21,177,3.428076923076923,-0.8854560256532101,0.464723172043768,177.0,214.66666666666666
Phone cables,2019,43,21,254,12.987948717948717,-0.8854560256532101,0.464723172043768,262.0,246.66666666666666
Refrigerators,2019,43,21,30,1419.9959999999999,-0.8854560256532101,0.464723172043768,36.0,33.333333333333336
Smartwatches,2019,43,21,83,149.99646341463415,-0.8854560256532101,0.464723172043768,77.0,78.66666666666667
Washing machines,2019,43,21,70,359.26971014492756,-0.8854560256532101,0.464723172043768,70.0,68.0
Air conditioners,2019,43,22,50,650.0,-0.8854560256532101,0.464723172043768,38.0,40.0
Bluetooth Headphones,2019,43,22,72,101.79555555555555,-0.8854560256532101,0.464723172043768,58.0,63.333333333333336
Phone accessories,2019,43,22,197,3.4302877697841727,-0.8854560256532101,0.464723172043768,177.0,201.0
Phone cables,2019,43,22,258,12.922268907563025,-0.8854560256532101,0.464723172043768,254.0,250.66666666666666
Refrigerators,2019,43,22,33,1530.300606060606,-0.8854560256532101,0.464723172043768,30.0,34.666666666666664
Smartwatches,2019,43,22,87,149.99701149425286,-0.8854560256532101,0.464723172043768,83.0,83.0
Washing machines,2019,43,22,73,366.9795890410959,-0.8854560256532101,0.464723172043768,70.0,66.66666666666667
Air conditioners,2019,43,23,45,648.8888888888889,-0.8854560256532101,0.464723172043768,50.0,44.666666666666664
Bluetooth Headphones,2019,43,23,61,102.49,-0.8854560256532101,0.464723172043768,72.0,66.66666666666667
Phone accessories,2019,43,23,244,3.410170454545455,-0.8854560256532101,0.464723172043768,197.0,183.66666666666666
Phone cables,2019,43,23,229,13.059259259259258,-0.8854560256532101,0.464723172043768,258.0,258.0
Refrigerators,2019,43,23,29,1386.2024137931035,-0.8854560256532101,0.464723172043768,33.0,33.0
Smartwatches,2019,43,23,75,149.99613333333335,-0.8854560256532101,0.464723172043768,87.0,82.33333333333333
